pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
PWY-5899	1988.4345263661962	14785.875445315356	3846.2256415433612	6820.460451894066	4222.604594184274	13476.247413349683	10655.492402993903	8562.485187279655	1273.0905594805615	8940.094975451475	5496.935660689367	699.9439281299949	827.4740966141416	1111.8408724756969	1495.1721020313453	3605.6990879175833	1840.7402823000762	2605.602451535195	1408.530161925331	1528.4541761384405	8607.147843522873	1491.2781206100342	10730.730268241423	1018.4491708928776	1472.0679220604602	796.2539678811621	751.8514992870648	3108.0183416133978	1256.623736409519	3083.3149213192823	412.37013338436464	14586.730842355557	11442.542051100576	6738.1068996498925	6365.535452011379	1242.692490559798	1618.0572727090166	2655.872905226432	6619.12399222972	9963.598471076915	2702.453340996844	609.6071958586822	6530.907270964907	918.5276218879292	11803.697338940314	7745.764180589091	1569.6567133093397	3683.7371579955407	3286.1073886073077	2914.6994478663514	2163.006060551368	1466.9810459278772	10755.055999829183	1989.4670817487845	1930.840725249198	4894.049554274824	4578.549517769328	3123.0628883084933	8516.949788098957	4934.265302517184	7593.955368880301	73.4596498354017	578.4636283318353	2930.0244004426036	10978.542469118449	402.6426136003824	144.23454892655892	2354.625263776076	1044.0667804483933	8248.925544305883
PWY-5910	26426.753432946833	38975.936614497514	25953.817351342397	25809.35888578589	28868.899975818982	28413.961236851515	32944.28767336713	26409.5563170985	31581.877406455485	32849.81185488987	20804.994474360476	31526.37947890733	5621.35170061946	12479.703693240539	36856.69011417464	18666.322937292545	29079.9236386485	33742.33905909304	20126.09898643161	36605.05463048448	24905.241757025167	91130.79252903665	34066.79201984889	24383.009884703075	30731.94528669514	31648.495666770188	38289.40675680146	53140.70308618881	5882.589518355143	60406.753180455686	30937.195887978123	22101.655050359328	32071.684295533723	35554.65699535395	15264.437312480708	21352.39298782866	10289.428349438731	50517.44837397505	15324.92090813041	23410.949943436495	27538.569301691154	25110.10958027587	16671.257316414125	37807.78381334955	30125.560493221776	50905.48368800861	46845.91883999554	45306.58918513543	12763.906924642693	28888.331300931437	40935.757527823036	33801.592998942906	27482.55760139742	23532.29744435172	37411.26777043771	41703.102891728515	25180.22305524387	33008.90341697632	35241.51535295906	41801.22926819094	42657.72896051471	6083.56647432611	43584.6562484898	9000.774412816943	36641.19395324829	23432.08943477561	30454.385880872407	33442.11914948886	31863.618537793554	19397.782484019626
PWY-5913	10583.49405795727	23208.27192401653	29936.675482812945	22129.424499945286	8043.351895670025	29634.72510313605	27344.623581462933	28552.36801186366	13090.276506446056	33569.34604184438	18501.434770596024	9131.396841910082	5064.949314338472	1288.9645753054067	17817.09190236954	15689.298396789609	3475.7748982089292	11579.202322597364	7421.4742281145545	8532.311173520911	14142.437379031013	19153.183315105827	22340.932001594687	9889.975381465669	3776.7428297870492	6146.458622434785	12390.38653177981	29248.800999390896	4378.559317127813	25786.597846389315	4926.035363490905	19174.30077805276	12962.489759892238	11087.653228280813	10515.44025397315	4658.246659900144	4431.911952770987	19218.755542606992	15113.711476481567	17063.878413531267	15446.109480460602	5253.198280581514	7048.867304401979	11357.394959433348	12008.155065414838	13104.976629693594	18510.925928702927	36065.69925784489	8945.997008648254	12966.78389049741	4484.537516380254	9706.320771988536	9814.722466450232	9310.041123242145	10106.870210953955	30841.07592279177	7218.35171777448	5709.31842424214	19830.23470595738	16966.95875082377	27511.254255362877	1151.0864258466502	10324.062577384537	6184.81534422234	50686.08514763847	9978.63978032139	6501.665149445452	19509.23754904793	19608.413061897383	10044.938020545544
PWY-5918	4740.40589943366	11151.553451194795	14491.91198861315	13361.576888759877	3987.504805915124	19166.200688974648	17694.860368907044	19687.31680244108	6131.352379472545	21477.573237250785	10984.382468485199	4194.60969482291	3135.465929531657	502.8840301210741	8547.28843653085	11024.271405089723	1431.5718108164065	4474.449201151104	3368.6458584009542	3503.1623524468355	8014.673758556445	8108.72284028826	11994.962398821257	5069.368057598782	1583.729580097695	2556.0463901646904	5417.226332363433	15189.418357861132	2996.4725220884307	12574.894377280354	2082.5539646257903	13757.159969390244	6701.777552770137	5151.611370906465	6118.643956833649	1885.4688022158991	2299.2820264020856	9193.615479588658	9842.644799315847	9982.462648169492	7685.495898840442	2411.1667719829484	3327.7397401604358	5538.3928894030405	6231.678319397182	5620.097206337612	9313.829028805456	22492.1787627263	5325.694273584714	6140.450097253453	1779.5821357260543	4474.440607556715	4761.519986885874	4713.685777104181	4502.783832354653	17068.911100683683	3523.8617570427973	2381.4480496421834	11099.01458877053	7944.962793416283	16472.74984930614	224.32219529029936	4474.843788363141	3721.7714472059024	36623.230526256215	4587.842244232321	2613.6487401752474	10915.37874830379	11323.757043614314	5040.646172050832
PWY-5920	93.62576728000917	7513.036189540278	577.2691130881825	801.8866640950604	98.79598130501854	476.59168163920424	2610.7255536885036	2894.2427360887814	343.7692509122839	2019.2582616132322	1100.1477620632775	77.46641279864178	116.67559661578788	39.89278956235358	100.72228785943287	1093.9316073812922	575.279526581972	215.88811080588542	201.11669025602666	367.0305266053929	2005.1057979112531	1512.1879963557521	212.40149818435208	245.19138507454582	135.26257287510873	524.9951433855467	81.30280258247372	681.0168583660661	362.927728615237	774.6461207803605	181.20987123746934	5051.979625223511	342.9673810133201	381.82305335925236	336.0635996044596	102.96241161816883	307.0119428633388	378.75184163649345	147.16120892017702	322.2146016961476	463.056508291187	112.89391220529423	580.2392305453873	166.51839606501383	200.9086501482533	110.81170213488303	181.41950063341204	1205.9720877187399	601.9063493866807	146.19954699700173	47.09389787066165	319.50615170425584	39.75991759615027	196.9880079647416	127.37504025984319	2312.727855914072	209.75659581542857	63.45607620615151	1188.5986296959566	150.5628332632873	1272.7888887852207	18.821502931842584	123.88601964386143	867.6978619087834	3528.915138532424	69.89154273004588	91.61027797953349	1278.4468362409525	257.4093467929639	156.38025549517047
PWY-5941	0.0	103.50421035262247	0.0	0.0	0.0	0.0	43.94731208489747	51.9334480815346	0.0	274.27231147134773	143.08815638150023	79.4635674838893	0.0	0.0	0.0	127.23597981903076	0.0	0.0	0.0	0.0	0.0	0.0	35.94938368914271	0.0	0.0	27.877925303584632	0.0	0.0	5.9947657768095075	359.0383671149139	0.0	0.0	7.996460717582767	31.91971007006926	37.888464371590814	0.0	0.0	47.89647284800073	19.979752349949845	67.77199279666307	0.0	11.976547505342111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.37448813447531	15.95608526015691	3.998624767448938	0.0	0.0	0.0	0.0	87.25058016494205	11.97905244482422	115.48927369433935	0.0	27.978143702583893	0.0	0.0	0.0	91.88236136253111	0.0	7.989741790395952	2077.0707792420426	444.5438116816131	0.0
PWY-5971	1190.7351705996862	1840.0029499720172	2579.5085888783483	5681.997719585418	4676.843536170017	15197.305620399022	5556.782118002326	3027.9979279140543	1133.187106212663	4237.477942125209	4495.016979473636	1370.5741195158523	876.4393399288805	657.7345886191716	1647.6428656546498	4691.389412513364	2677.9981387734006	3874.5876788952933	1297.5041248426508	1079.5123786774934	5016.8753756472615	1303.0565105766718	10999.61248842743	1118.1234663001703	1377.3671774229724	1358.0251330946185	581.3653578817965	2631.9072553392366	775.2041558435214	5352.71275035833	317.61543375532756	7647.726384940975	13590.636995643708	6680.340249519428	6709.684761575027	551.2840921899217	281.97181085085344	3325.6960839000863	7012.508749642252	10661.398681687442	1678.755584722421	628.9748436084446	9810.97043201869	341.31352180112793	16960.419949121846	9244.77940038679	860.9672165711751	2508.285697829227	1248.5891564686472	2783.394878298301	2448.251861080076	244.25370813998978	16902.723630561828	1658.3868029290243	637.447326594032	9847.499971064952	5074.537916434767	2855.7544881616022	6932.995140332576	5038.180533109513	5745.827040721482	64.7350593205499	179.89464694072635	345.09006847169604	6027.250884634029	202.67832770091468	172.63909362828937	6566.362229769153	2668.379126497392	11294.614827971038
PWY-5973	33210.12897663519	61509.38215459548	43133.174809498676	49762.69987795969	67672.43029623314	65676.0464673066	63234.28530862705	63800.688757945776	35653.89431569743	59235.105904976546	40958.89646538431	48119.02013565866	11449.655022209237	15963.384860892642	56685.240035128554	37543.13494356967	39483.88782125127	55378.444431203796	31461.023745479008	55439.33089155181	43937.942922663526	51363.423093917016	61389.22156984921	33452.78337587614	40822.19987393567	35387.39046344662	53976.722315493585	84091.6915470269	11847.455508987965	98829.91380212299	43021.50066239693	48558.89501824803	49972.08227204458	41620.58722270919	19814.014794038874	31149.631967399404	14669.245435621324	57100.535438301435	24028.0314031956	25362.86695902871	48080.45803978034	23388.167992783765	19154.261537311617	75554.41267113971	49832.28339206813	53947.720148181244	43790.677339767506	82163.22327967019	19694.755645635716	49417.63310994622	58017.49173348926	46543.47429150454	26758.09291349867	28840.590709371056	33538.7645695297	81381.37274311294	41362.7787016181	30955.07963054005	55212.40170703157	58687.436727454624	82785.71086086058	8618.962679791526	46757.37166692098	14128.371023723814	97167.89132209556	36318.558470496144	38791.37211396929	43704.834659762106	50919.69543395824	26534.022131626894
PWY-5989	711.4798826118291	1109.0240857123194	1567.774524094476	3487.337376942443	2641.22855818589	9645.040037181549	3397.7526648788494	1840.0051999807497	678.8905939920518	2596.7997812778026	2758.602989914161	810.9837645200428	534.4247909826546	364.2704490064642	986.2404595306651	2904.9285177087795	1487.4155798650297	2282.698887391866	769.1368810525075	638.2463736414303	3033.4818309707266	780.6660980844006	6666.259403967335	668.8034607347411	784.3454953620875	795.4570383846562	347.4428837825057	1579.316716045458	469.92577211209664	3189.486090160677	188.82597937861422	4785.001103588434	7794.76963819933	3871.9768791625147	4335.750970265297	326.0505287356981	168.94717335865715	1986.2385702640263	4597.689857860609	7165.30706454111	1006.412350107799	373.3144872000003	5790.973638630981	204.18446603839243	9417.060547638972	5212.716304105776	516.9528896172488	1513.431733802016	758.1587663324492	1650.9869758988502	1345.9672751452358	146.20951684294528	8674.608984268178	990.8749466472779	381.02955477780836	5986.020193780076	2876.6635846390022	1614.0437812691853	4186.566115081554	2980.2918235652	3465.685854283126	37.78109804834628	107.74604284541806	207.99621041893775	3690.4709760364362	121.47099429394612	103.22724170338238	4025.528688898422	1609.2043004505558	6807.538681631589
PWY-6071	0.0	214.88677235389326	42.648945092527626	60.6167232857556	1.6951587229284302	31.189424406319386	148.35633306582437	78.14004281039855	0.0	178.22664706156928	17.59083031481555	13.608225343448636	33.50957234083816	0.0	0.0	153.07214813423226	39.8183246932439	0.0	9.507487562260787	58.767908021061906	75.20863325300247	15.333064616909684	13.686336288299877	7.492257082835961	4.738676769051393	23.18083254070881	24.692277559501957	17.79887733278016	7.81277006577875	116.23297755002461	7.963326429123981	135.91632657286033	15.362561781437934	0.0	13.694800915519702	0.0	28.251560701804692	0.0	10.675722910020095	3.2966513774470902	44.13672902738613	0.0	0.0	10.036849015767675	0.0	10.103233908607116	2.5785661324628752	61.30082623784331	18.276550144428644	13.690502431363644	0.0	5.8643187790853775	0.0	169.59797549318992	0.0	0.0	15.156954407188492	10.797786279930223	25.182182575246042	9.531637719242706	99.57028942699081	0.0	0.0	0.0	288.62351811540776	11.01055280972027	2.3062470853271284	71.65033867862675	23.657182981360005	0.0
PWY-6107	0.0	4.149367088607594	5.3470674726351906	19.658297194769716	0.0	2.09922377057404	20.695254680017413	16.020271487100985	0.0	0.0	4.856422583103711	0.8980376480848898	0.0	0.0	1.4956242707117853	21.40523629880365	19.103930968360498	19.138909463848215	2.4866415061219116	41.33793103448276	92.9133991389268	7.132615816565278	0.0	0.0	0.0	41.56488549618321	12.349028387212321	28.601888635623578	2.950956351152526	14.945795631891794	7.4145625366999415	191.7756450651452	17.341128086662817	8.586473700156144	18.620703922325813	0.0	11.10738850676725	20.87174721189591	0.0	0.0	7.099394503959012	0.0	142.93918970667073	0.0	14.669265888677918	0.0	0.0	12.749558664879531	1.8436370935367319	17.98251756207161	0.0	8.38577258654658	0.0	2.865891819400983	4.379507318814709	0.0	11.019013251301468	8.176776723470178	18.511404366701615	3.7408090037450243	0.0	0.0	7.854545454545454	0.0	152.18923839644413	4.193599636858829	0.0	1.8590027984437922	6.248091245491592	3.8970106837102905
PWY-6121	7318.381286546258	15975.514075556157	21746.70537420883	19217.912194307024	42147.54033134901	27968.899602759826	30597.752953904648	31452.589343814827	8991.071360893762	27165.321305340218	14491.079599550461	20557.914186925886	4544.864864478202	1521.4097995656634	12547.323029236479	20211.772956299457	11991.465536778484	11423.013546669059	7115.870762879252	6340.2048038855155	19392.984809045036	82364.12675934614	19816.791006554813	13302.830868265284	16974.259535867604	7448.305295298667	9593.514032404144	23888.358848502536	6135.3829238148455	19964.85000867173	9011.062468427863	27829.53984624019	25906.702429651894	16018.778104416351	9019.7222445683	5585.362625896751	5881.193563451903	19695.282508527875	12756.37851038506	12270.418516573363	12141.107014820383	8223.379753876721	4844.809138076091	44525.85572884342	23951.132468553325	10922.770876431403	22376.890782998522	38177.80001861949	9052.128019920607	9725.763013113628	23186.45008541849	11857.346634705193	16219.602674384843	13189.677405456798	9818.835352448516	24006.822999659245	22475.91438972648	11910.71849866209	25998.668502293283	17747.299749378533	36745.2539403704	866.8070383708787	17557.55827189607	7449.224339602411	48534.447695333256	7107.331780221726	4291.105796956712	17584.809283359016	21130.29909988095	8074.202722272444
PWY-6122	7566.918025516529	16598.70465849509	22403.108729673775	19696.31803398847	43680.17493246094	28304.311066281323	31457.79516116151	32425.53950943636	9323.23765847797	27907.37240969036	14827.760502860507	21313.88664189798	4660.457335796078	1513.5055518532363	12969.237625271422	20741.897919405375	12429.693352559882	12055.146918805463	7382.396551665875	6618.025737561806	19943.460403644425	85917.65202869993	20160.75644668194	13709.1369126965	17553.347378840746	7719.456872534005	10094.667821551808	24644.99685543105	6336.079905866716	20767.400075282683	9408.921602317321	28514.41379123814	26393.01625973799	16366.859796642395	9050.615455533214	5907.009782001884	6077.058861740888	20360.476228077783	12886.560873978173	12173.117748570003	12547.639709749745	8453.081817174587	4689.247405777	46277.188130388524	24188.82212397485	11060.01358904052	23094.824577307932	39282.340010076674	9352.168693785383	10049.998411384688	23941.13389273903	12338.15593326398	16036.392560277605	13657.202305202489	10198.570513451832	24681.470718214845	23078.312984360196	12303.466141782417	26695.77234544087	18343.733411129393	37655.41401983645	902.0543006767904	18252.479335932407	7702.755220000226	49977.2300796902	7374.394005717124	4488.657161077522	18172.033847232393	22187.646213395154	7958.132330135392
PWY-6123	7487.987691191413	15942.344851965883	21480.164495403915	19056.17384571148	41256.34030804668	27476.999045425044	30384.649116926223	30520.67709784506	9258.265240529836	26619.713374933355	14608.569124838927	21468.84729847661	4599.022525519024	2077.3418156101916	13052.778286830835	19901.240180364344	12708.68606458191	10838.2628711819	7426.163441961427	6642.406675247878	19354.15852248199	76221.7814715341	20275.4100019762	14267.264553617157	18360.30324531765	8230.590057739802	10377.308290578912	24755.483161155094	5974.06284171378	21056.032068386896	9677.40342072118	26439.824604618243	26195.889140517735	17085.912770069262	9356.18919895454	6330.438072361929	6212.263781462464	20759.135149245925	12796.89119406631	12975.523321448092	12547.166652168615	9752.98183730411	4754.78961980471	44364.14688857146	24393.798055344716	11741.514821701861	23940.636439799535	38958.65718517629	9052.524680549473	9868.95123001027	25065.726617333214	12542.698462691935	16719.240569759568	13571.597778911902	10465.906961823079	24060.832309817037	23359.69800977889	12763.499251740772	26684.74647956143	18626.23364803251	38262.48461514918	956.5336149803003	18774.787654165055	7451.124961357911	46316.09537870604	7502.868999594958	4578.355367790381	17991.3112070967	21117.087325875287	8113.574061860674
PWY-6125	15289.38871959947	29440.341303573685	27201.017922563995	28527.64731464845	51859.20963285302	38120.96933535328	41194.54717168694	38848.95848404371	18641.962203826584	38933.877625117355	22476.185971485836	33102.68460983227	6578.9686363353085	3972.2925380878537	25000.583576701636	24555.794133024345	22299.43822547431	17344.35159066955	13799.723363597534	14527.09885300413	27756.210133645127	43636.51247710973	32579.40189874594	22063.3450153405	29118.567138182865	16259.530768193039	19846.880149304998	43508.57934866259	7842.012393548492	37156.8071188551	18327.919290983653	30429.99561823259	37482.29971363786	29044.83258270036	14789.095138579676	11308.330589296882	9706.722006969876	37286.619532895595	18391.782428092254	21540.847895404393	22177.743066035233	16542.25922464793	9849.611736219007	58531.34939725623	35131.937033240494	24154.177055214408	39842.74187584413	55162.27755194959	13371.51223200281	18644.16927146259	39819.029870404716	22532.861773803652	26136.10633027836	21846.680788583977	20467.839509457153	39623.86130629053	32059.056449808235	22987.331087514725	39135.24858204602	32716.058020997647	51873.781858686205	1731.4202843528956	32929.32940144544	10329.952335636637	58246.815432468844	14690.301513472923	10412.71681752057	29871.97755995467	31663.88425180569	14771.518855581991
PWY-6126	33946.388752468716	51902.66097718478	40884.00295308918	37350.626064901895	54109.737701750186	45505.14871156976	48297.44407987374	42269.80001356212	40207.53110877438	48356.7587319124	30122.419311179598	43536.88252996653	8332.841580466358	15477.612827989502	48388.30860636551	27149.11396830626	37569.04395683795	45880.58349664587	26315.38868359459	46437.2696829087	34699.07335710676	116275.56386165306	46981.14418181439	31614.838360942635	41264.52613988297	39570.10447279658	49182.758573438674	71497.50688539584	8995.90157480391	80117.99232435045	39298.80874459401	32817.525062367145	45622.98290590681	46391.300336211374	21012.991228067338	27091.724447669207	13856.632022714548	65194.32927385245	22579.75959232107	32162.566978941722	37219.75091450455	31422.579086814756	21601.509201007608	63615.1229549873	42830.52442042473	63336.01351779779	60636.30337871192	66630.76533374608	17841.83460630246	38289.18691602011	55486.97369287688	44224.83579349273	35963.362452293455	31702.985249164594	46109.4019980025	58550.76558980803	36994.92962222358	41599.039445865856	49570.920278936705	55110.95146356975	61082.11135151688	7618.338271244644	55473.31752397818	12510.586396903012	64944.12406193412	30501.345888263528	38024.201812241045	44478.07189626368	45334.93606473372	25995.165478018935
PWY-6147	5279.781015192229	12821.855277969424	18444.093132914248	15241.06311436741	4462.115586604362	23273.123974888113	20476.360784767876	22578.956249960735	6705.786228442249	24877.590483730903	12715.759508037236	4892.36514707522	3687.8859086877337	989.2705032784826	9723.713805716876	12521.35422632872	1707.738322876561	5429.800459377356	3847.8233993746203	4197.21413924042	9333.89618768191	8851.394661772632	13873.789377096191	6177.77823701868	2547.9370365076984	3091.8527415365716	6446.288345530788	17708.435112041858	3424.2879390524786	15536.87654140743	2513.86872512539	16512.6131360035	7714.12559036457	6162.587403910025	7219.714079056328	2574.6272038943107	2804.921093239557	10287.239247581063	11236.636008226282	11822.910550115152	8924.079306232134	3728.7442190879406	3496.8947203493176	6247.458744225854	7510.477607450361	6524.707213980494	10736.503425480769	26525.999064694286	6060.323342429501	7043.457958794578	3070.4420193943456	5411.0954889817685	5217.776205427519	5094.885482711431	4946.58338627159	19260.1591650355	4904.7756709544665	2739.119498698328	12844.773892693063	9122.024052302948	20358.681109094538	419.8319772206822	5100.342386911983	4190.79370342427	42247.025026266834	5347.998079026203	3048.549550340457	12021.974541657159	12614.413641966903	5522.686903592616
PWY-6151	14374.317754936263	21639.1661459895	19534.274425523963	20610.297576927	49243.67446980368	30431.059915940274	32565.905074214585	30342.229549803407	19082.283832350357	29031.158203319425	15948.452662096379	32399.375385723943	5104.233843802899	5047.466136843749	16264.78647264334	14783.454695942804	22648.1824524247	12460.657919715462	9630.274275823764	9299.219656101035	25767.275079405958	82654.28824470594	22992.505676305867	15846.143348615118	29704.703522352	18986.23630889828	14576.006725067838	25434.92171379867	5648.691480465581	20415.385355720442	15033.069130922227	26173.574850778376	37496.95824019587	27245.295817963768	12792.490824988507	8137.252586461744	8586.222783464429	34665.24900120194	14261.472286956052	17648.608057332378	15883.674441853871	18240.774054455036	10857.87180750957	56178.315851407686	34999.079621696575	30080.71316738146	38934.13895191057	42249.07354273644	11547.510327495498	10626.378530629861	41118.47967500943	19175.02559704619	28236.54596396225	21304.366977816768	25353.192785815998	28267.22020718945	30967.966268600456	26250.282459397924	36015.3094586078	28112.340279777316	38096.46713190849	1949.9383355504938	34257.64744263461	8451.429997217645	39477.38915970281	8413.042403446238	12444.777397001279	24924.80250747954	25890.05468237976	12921.416479561703
PWY-6163	5686.49318960395	13487.136896244494	18229.312065450733	14582.001840123032	6350.624514231434	21850.286831326506	20763.33231520807	22821.68546852846	7266.861446466684	24621.342325898422	11625.55204887482	5933.703209520169	3587.5887024363337	739.370879243052	9401.306454608133	11519.289470289696	2284.060726939596	7625.313003941492	3976.0408777833823	4096.691630282221	10968.865270774544	10181.923752209459	12879.076560066049	5755.777902509814	2724.282951141383	3544.87505585361	6073.705609996098	16890.02736390719	3638.9380792957077	13888.45643514625	2895.5405417997395	18375.846569537815	10208.889214538694	7359.269118605281	7369.321506754802	2098.042048762158	3224.8547222530487	12005.948145339049	10666.70951000235	11124.75557396301	8668.741409929005	3375.4152520396447	3820.607412397063	8315.531265524829	9374.145702267262	6677.709783775933	12305.288654531649	26869.207296746492	6755.041914319382	6328.186874852121	3083.4393620910837	6239.2174018073165	6985.71595432486	6592.002209290661	5713.094989099424	19856.297505297433	5648.4085819311495	3693.1505813114113	14611.09652466594	10170.532758202206	19187.018706524566	408.30242013674484	6156.535420841427	4680.514757449601	39325.37684354338	4954.212455523205	2969.749032389139	13445.280197268754	14734.735727154402	5493.3338424792755
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.989825798135053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6182	2.3039746482930807	129.11378485137433	60.80525171471424	99.58020182561683	15.378759787223373	186.96188623090458	65.91311113386155	46.55904343407259	12.975382537562814	302.26720283072507	0.0	35.30731554041865	39.89066903541812	7.234162958019828	31.85238797241222	279.1947332821838	72.99797825920692	121.27354395443095	10.411949008733671	53.90327217809554	148.42859504772125	82.61254015590026	4.41141894050822	17.52970010018416	24.17747729675215	29.680559259712364	27.77044958626248	54.394435569041825	26.566780973916135	321.0429715012861	12.60613307891996	289.61158487776885	28.197502976002752	3.844862895708946	91.475001498268	3.3595610766878483	12.017563401056915	54.148302400837515	4.083651878099507	12.63981628847711	38.17797686966232	4.217270020618233	0.0	7.184633061097432	19.192797773515803	9.309968533470931	31.56734961361276	80.92943130155034	47.36896981651049	34.41239637383159	0.0	11.871438666369643	1.0537397368882793	125.73598662010482	25.824600425465672	38.73604048376147	58.338584632850434	0.0	27.998735757141482	24.730519406370973	110.74291793792959	0.0	8.104204162493696	7.829764310852073	336.1152103389133	17.90584006986912	3.442953045262497	34.01580346967751	41.13048445584387	9.771958965505835
PWY-6185	0.0	154.94999612765088	32.25481222482298	82.79580962091208	1.203657288666628	108.0304414065988	61.17667519048006	42.91996543508759	7.375011987860684	252.41364457889964	0.0	22.614726437176202	29.738384389858318	3.4415553679944395	0.0	247.98099765723512	64.01959224813332	97.48922975379574	8.108945300802102	48.10535343721573	103.52414231593909	77.83285997536181	4.604171120915859	13.519237997940463	19.699840137756045	20.567064822095197	19.82375678232961	14.54210235767374	24.056786016826976	262.4046073569061	7.320625268768688	118.5473491294705	8.34802666619635	0.0	56.459533650244474	3.188259109311741	4.0858966918165995	43.84075168036258	1.6038816711442851	3.428023983443858	32.25312864998829	3.045507584597433	0.0	6.315789473684211	6.018138290272076	5.835935450382599	32.90262604824517	37.3508626560305	15.216958772762771	20.509414848299258	0.0	11.566874688816592	0.0	129.9378127217794	0.0	0.0	13.103235256002906	0.0	17.26651634914242	12.477581720435252	85.3417530910475	0.0	6.3331456504491594	4.292615126545063	269.14471057151417	7.28401771257106	2.034252993232691	27.2563702390524	20.669689331977693	0.0
PWY-621	28057.84260091974	41783.395777421516	27976.345340256925	27932.423004390952	48273.646609187184	34396.50798681621	35435.562501959146	31225.225338556753	33385.780495822015	37157.725715115565	22561.09788928191	36455.48097403828	6297.649756745102	12827.1549413636	38651.10477975422	15246.781607444851	32379.88489119603	37006.4226577824	21024.902838970873	38144.14336423301	28037.907726578054	89631.41219564521	35668.1366506829	21928.3974261341	35561.78041062435	33267.32931885203	39275.28760508434	55740.982296159964	6510.395514035856	62533.635648379044	31808.40294229786	25401.5092799054	38372.77348477259	38408.79054433922	16964.918455173294	21083.970987591543	11173.965915058905	54196.22179396103	16897.147323123558	25692.10847801315	29554.53383714493	24518.811521967164	18733.676778155612	56052.79644221503	35682.36927859001	52036.68806773817	50668.702578205746	49706.71990994689	14451.679427509513	30121.610773846962	48120.8457121145	35799.252399077064	31052.176012262076	26837.345630291806	38157.41399971588	45575.412722027744	30862.6697297767	36103.367744618285	39923.52035537147	44928.94116213202	41909.717943722375	6129.810228350747	45657.43912724596	9623.360800921653	44956.46647760394	24221.002264890467	31348.457468038203	36440.34055822522	35687.142799043075	21367.184295963525
PWY-6210	0.0	0.0	20.99259665478475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.486486486486488	4.3298969072164954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.325842696629215	2.3529411764705883	0.0	0.0	8.82967369227085	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9262672811059909	0.0	0.0	0.0	3.076923076923076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.265306122448979	0.0	0.0	0.0	0.0	35.159317957788325	0.0	0.0	0.0	0.0	0.0
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.877634094755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	0.0	172.35835089425464	100.36837169791988	62.51616862565098	33.77555163935678	0.0	51.997237826862346	76.97728734489992	14.895574638368311	299.88245221405253	137.68088724862758	8.94624863451442	0.0	20.505799216089947	74.65883321442345	21.929551265343644	76.5011789135689	181.9152331758521	28.06795286063598	26.533859657640733	11.978856964748498	589.5742287993593	40.378247091504704	11.889487730517967	0.0	75.28386228164706	23.545793823092048	188.2745944765338	42.60375033771132	94.99085334740958	0.0	2.0096047940047246	62.734631667776014	26.918191602569543	14.974079242816888	8.927871033508469	0.0	213.40019109078764	20.951603007020914	8.994340647151981	86.54990366776249	63.576384333749694	0.0	45.7569423643667	26.957448292131332	8.992852697637131	91.41795874714109	47.57413457521302	0.0	93.37378944557504	0.0	85.46612273978354	47.87275623927003	35.48067372486634	59.80977734533868	656.8346570562395	59.42134035780724	23.840103187613675	170.6113840471234	38.7636548939002	37.89114487583604	0.0	8.772760381360065	49.00956347519705	738.5084244000261	0.0	11.541939847223771	447.190462204399	93.9977541144124	0.0
